measurement_date,station_id,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,naaqs_standard,aqi_value,aqi_category,exceeds_naaqs,data_source,method,quality_flag,certified
2025-01-03,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.94,ppm,9.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,7.899,µg/m³,12.0,65,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,19.973,µg/m³,150.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,50.596,ppb,70.0,72,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,15.54,ppb,100.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,0.869,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.558,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,7.605,µg/m³,12.0,63,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,27.46,µg/m³,150.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,38.367,ppb,70.0,54,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,27.45,ppb,100.0,27,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,1.79,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.488,ppm,9.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,15.295,µg/m³,12.0,127,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,15.188,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,52.13,ppb,70.0,74,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,26.041,ppb,100.0,26,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,0.801,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-03,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.579,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,13.026,µg/m³,12.0,108,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,29.679,µg/m³,150.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,34.557,ppb,70.0,49,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,10.801,ppb,100.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.356,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.599,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,12.987,µg/m³,12.0,108,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,26.544,µg/m³,150.0,17,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,41.24,ppb,70.0,58,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,19.807,ppb,100.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,3.082,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.417,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,19.61,µg/m³,12.0,163,Unhealthy,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,27.462,µg/m³,150.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,35.104,ppb,70.0,50,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,22.268,ppb,100.0,22,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,1.56,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,0.688,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,16.71,µg/m³,12.0,139,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,18.141,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,60.961,ppb,70.0,87,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,20.854,ppb,100.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,3.716,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.887,ppm,9.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,10.954,µg/m³,12.0,91,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,18.623,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,38.726,ppb,70.0,55,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,13.728,ppb,100.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,2.637,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.607,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,13.094,µg/m³,12.0,109,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,30.006,µg/m³,150.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,49.556,ppb,70.0,70,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,26.89,ppb,100.0,26,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,2.412,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,1.036,ppm,9.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,14.525,µg/m³,12.0,121,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,17.878,µg/m³,150.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,36.549,ppb,70.0,52,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,21.258,ppb,100.0,21,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,2.462,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.675,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,13.9,µg/m³,12.0,115,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,23.526,µg/m³,150.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,39.238,ppb,70.0,56,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,9.674,ppb,100.0,9,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,2.194,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-04,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.7,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,12.838,µg/m³,12.0,106,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,15.081,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,51.478,ppb,70.0,73,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,20.695,ppb,100.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.669,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.574,ppm,9.0,6,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,12.199,µg/m³,12.0,101,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,15.821,µg/m³,150.0,10,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,53.693,ppb,70.0,76,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,21.713,ppb,100.0,21,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,4.03,ppb,75.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,CO,Carbon Monoxide,0.736,ppm,9.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM2.5,Fine Particulate Matter,6.312,µg/m³,12.0,52,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,PM10,Coarse Particulate Matter,17.298,µg/m³,150.0,11,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,O3,Ozone,55.58,ppb,70.0,79,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,NO2,Nitrogen Dioxide,21.44,ppb,100.0,21,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,SO2,Sulfur Dioxide,3.348,ppb,75.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0001,Tulsa,OK,Tulsa County,36.154,-95.9928,183,CO,Carbon Monoxide,1.239,ppm,9.0,13,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM2.5,Fine Particulate Matter,14.301,µg/m³,12.0,119,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,PM10,Coarse Particulate Matter,32.226,µg/m³,150.0,21,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,O3,Ozone,60.848,ppb,70.0,86,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,NO2,Nitrogen Dioxide,22.238,ppb,100.0,22,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,SO2,Sulfur Dioxide,2.352,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,40-143-0002,Tulsa,OK,Tulsa County,36.0731,-95.8731,196,CO,Carbon Monoxide,0.683,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM2.5,Fine Particulate Matter,8.791,µg/m³,12.0,73,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,PM10,Coarse Particulate Matter,22.345,µg/m³,150.0,14,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,O3,Ozone,43.576,ppb,70.0,62,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,NO2,Nitrogen Dioxide,18.935,ppb,100.0,18,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,SO2,Sulfur Dioxide,5.508,ppb,75.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0001,Wichita,KS,Sedgwick County,37.6872,-97.3301,408,CO,Carbon Monoxide,0.21,ppm,9.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM2.5,Fine Particulate Matter,14.774,µg/m³,12.0,123,Unhealthy for Sensitive Groups,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,PM10,Coarse Particulate Matter,12.438,µg/m³,150.0,8,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,O3,Ozone,43.737,ppb,70.0,62,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,NO2,Nitrogen Dioxide,24.776,ppb,100.0,24,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,SO2,Sulfur Dioxide,2.807,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-173-0002,Wichita,KS,Sedgwick County,37.7528,-97.2814,412,CO,Carbon Monoxide,0.352,ppm,9.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM2.5,Fine Particulate Matter,9.027,µg/m³,12.0,75,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,PM10,Coarse Particulate Matter,28.943,µg/m³,150.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,O3,Ozone,40.636,ppb,70.0,58,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,NO2,Nitrogen Dioxide,19.715,ppb,100.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,SO2,Sulfur Dioxide,2.785,ppb,75.0,3,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0001,Topeka,KS,Shawnee County,39.0473,-95.6752,274,CO,Carbon Monoxide,0.429,ppm,9.0,4,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM2.5,Fine Particulate Matter,20.75,µg/m³,12.0,172,Unhealthy,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,PM10,Coarse Particulate Matter,28.614,µg/m³,150.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,O3,Ozone,25.098,ppb,70.0,35,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,NO2,Nitrogen Dioxide,19.541,ppb,100.0,19,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,SO2,Sulfur Dioxide,1.936,ppb,75.0,2,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-05,20-091-0002,Topeka,KS,Shawnee County,39.0614,-95.7231,268,CO,Carbon Monoxide,0.699,ppm,9.0,7,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,8.711,µg/m³,12.0,72,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,23.224,µg/m³,150.0,15,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,55.46,ppb,70.0,79,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,23.481,ppb,100.0,23,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.29,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0101,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.486,ppm,9.0,5,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM2.5,Fine Particulate Matter,10.013,µg/m³,12.0,83,Moderate,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,PM10,Coarse Particulate Matter,19.346,µg/m³,150.0,12,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,O3,Ozone,70.585,ppb,70.0,100,Moderate,Yes,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,NO2,Nitrogen Dioxide,20.809,ppb,100.0,20,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2025-01-06,40-109-0102,Oklahoma City,OK,Oklahoma County,35.5428,-97.4781,371,SO2,Sulfur Dioxide,1.217,ppb,75.0,1,Good,No,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
