measurement_date,station_id,station_name,city,state,county,latitude,longitude,elevation_m,pollutant_code,pollutant_name,measurement_value,unit_of_measure,aqi_value,aqi_category,data_source,method,quality_flag,certified
2022-01-04,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,0.88,ppb,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.685,ppm,81,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,15.207,µg/m³,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,29.444,µg/m³,79,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,49.968,ppb,71,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,18.344,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.101,ppb,50,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.288,ppm,34,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,13.141,µg/m³,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,23.157,µg/m³,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,29.676,ppb,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,24.406,ppb,85,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,3.109,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.364,ppm,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,4.585,µg/m³,13,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,16.166,µg/m³,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,43.863,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,12.705,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,0.519,ppb,12,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-04,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.468,ppm,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.389,µg/m³,29,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,19.301,µg/m³,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,23.061,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,16.141,ppb,56,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,0.813,ppb,19,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.382,ppm,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,15.798,µg/m³,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,31.16,µg/m³,84,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,36.463,ppb,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,0.0,ppb,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,3.006,ppb,71,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.253,ppm,30,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,5.327,µg/m³,15,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,27.527,µg/m³,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,15.803,ppb,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,18.332,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,3.186,ppb,75,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.51,ppm,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,11.899,µg/m³,33,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,21.392,µg/m³,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,32.194,ppb,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,7.925,ppb,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Suspect,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,4.942,ppb,117,Unhealthy for Sensitive Groups,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.34,ppm,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,7.254,µg/m³,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,21.529,µg/m³,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,44.931,ppb,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,20.12,ppb,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.826,ppb,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.386,ppm,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,7.755,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,20.356,µg/m³,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,48.384,ppb,69,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,13.84,ppb,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,1.659,ppb,39,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-05,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.451,ppm,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,7.835,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,6.668,µg/m³,18,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,32.161,ppb,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,0.0,ppb,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,1.783,ppb,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.494,ppm,58,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,15.089,µg/m³,43,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,26.015,µg/m³,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,38.435,ppb,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,8.251,ppb,29,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,0.781,ppb,18,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.382,ppm,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM2.5,Fine Particulate Matter,7.493,µg/m³,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,15.272,µg/m³,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,38.536,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,9.26,ppb,32,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,0.0,ppb,0,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.381,ppm,45,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,7.146,µg/m³,20,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM10,Coarse Particulate Matter,25.926,µg/m³,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,53.528,ppb,76,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,18.608,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,2.624,ppb,62,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,16.639,µg/m³,47,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,15.138,µg/m³,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,31.082,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,15.276,ppb,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.625,ppb,38,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.446,ppm,53,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,9.49,µg/m³,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,20.312,µg/m³,54,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,32.872,ppb,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,NO2,Nitrogen Dioxide,18.515,ppb,65,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,SO2,Sulfur Dioxide,1.877,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-06,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,CO,Carbon Monoxide,0.184,ppm,21,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM2.5,Fine Particulate Matter,10.541,µg/m³,30,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,PM10,Coarse Particulate Matter,17.816,µg/m³,48,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,O3,Ozone,55.327,ppb,79,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,NO2,Nitrogen Dioxide,16.301,ppb,57,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,SO2,Sulfur Dioxide,3.625,ppb,86,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0101,OKC North Monitor,Oklahoma City,OK,Oklahoma County,35.4676,-97.5164,366,CO,Carbon Monoxide,0.44,ppm,52,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM2.5,Fine Particulate Matter,14.816,µg/m³,42,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,PM10,Coarse Particulate Matter,27.707,µg/m³,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,O3,Ozone,44.697,ppb,63,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,NO2,Nitrogen Dioxide,4.11,ppb,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,SO2,Sulfur Dioxide,2.34,ppb,55,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-109-0102,OKC East Monitor,Oklahoma City,OK,Oklahoma County,35.4272,-97.3956,362,CO,Carbon Monoxide,0.665,ppm,79,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,PM10,Coarse Particulate Matter,22.297,µg/m³,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,O3,Ozone,52.04,ppb,74,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,NO2,Nitrogen Dioxide,11.414,ppb,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,SO2,Sulfur Dioxide,1.732,ppb,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0001,Tulsa Central Monitor,Tulsa,OK,Tulsa County,36.154,-95.9928,175,CO,Carbon Monoxide,0.544,ppm,64,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,PM2.5,Fine Particulate Matter,5.244,µg/m³,14,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,O3,Ozone,58.07,ppb,82,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,NO2,Nitrogen Dioxide,12.603,ppb,44,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,SO2,Sulfur Dioxide,3.676,ppb,87,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,40-143-0002,Tulsa East Monitor,Tulsa,OK,Tulsa County,36.0767,-95.835,180,CO,Carbon Monoxide,0.312,ppm,37,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM2.5,Fine Particulate Matter,14.122,µg/m³,40,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,PM10,Coarse Particulate Matter,19.206,µg/m³,51,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,O3,Ozone,19.537,ppb,27,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,NO2,Nitrogen Dioxide,11.744,ppb,41,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,SO2,Sulfur Dioxide,1.964,ppb,46,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0001,Wichita Central Monitor,Wichita,KS,Sedgwick County,37.6922,-97.3376,404,CO,Carbon Monoxide,0.506,ppm,60,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM2.5,Fine Particulate Matter,7.802,µg/m³,22,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,PM10,Coarse Particulate Matter,25.942,µg/m³,70,Moderate,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
2022-01-07,20-173-0002,Wichita East Monitor,Wichita,KS,Sedgwick County,37.7298,-97.2614,398,O3,Ozone,34.888,ppb,49,Good,EPA AQS,FEM/FRM Continuous Monitor,Valid,Yes
